ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Mes,Horas_Operativas_mean,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision
7594,115,2020-11-12 09:00:00,Correctivo,6174.78,36,Planta Norte,10,7522,201.495,3.3,66137.0,2020-11,62861.333333333336,Motor,Siemens,Y200,1491.0,7305
7595,417,2020-11-12 10:00:00,Correctivo,7923.13,17,Planta Oeste,9,7818,118.89,3.73,86869.0,2020-11,80201.5,Compresor,Siemens,Z300,677.0,6202
7596,151,2020-11-12 11:00:00,Correctivo,723.75,18,Planta Oeste,7,7519,131.74,1.25,47453.0,2020-11,28460.5,Motor,ABB,Y200,4152.0,3183
7597,480,2020-11-12 12:00:00,Preventivo,4847.09,31,Planta Oeste,10,7178,86.41,1.54,63244.0,2020-10,70967.25,Motor,GE,Y200,1931.0,535
7598,142,2020-11-12 13:00:00,Preventivo,6090.52,29,Planta Este,10,7579,110.77,2.27,27368.0,2020-11,62097.0,Compresor,GE,Y200,1652.0,8840
7599,409,2020-11-12 14:00:00,Correctivo,5961.79,34,Planta Este,7,7075,115.21,1.86,91685.0,2020-10,64333.5,Compresor,Siemens,Y200,1251.0,7645
7600,305,2020-11-12 15:00:00,Preventivo,587.32,47,Planta Este,10,8118,74.75,3.23,76390.0,2020-12,87935.5,Transformador,ABB,Y200,3088.0,6845
7601,138,2020-11-12 16:00:00,Preventivo,7095.12,18,Planta Norte,6,6715,58.81,1.91,64420.0,2020-10,36823.0,Compresor,ABB,Y200,1149.0,2920
7602,392,2020-11-12 17:00:00,Preventivo,2564.91,5,Planta Este,16,7784,147.95,0.24,73997.0,2020-11,73997.0,Transformador,GE,Y200,1307.0,9099
7603,387,2020-11-12 18:00:00,Correctivo,5191.94,38,Planta Oeste,11,7656,144.11,2.25,17276.0,2020-11,17276.0,Compresor,ABB,X100,1909.0,3043
7604,180,2020-11-12 19:00:00,Preventivo,1752.36,9,Planta Oeste,14,7423,131.0,4.67,43168.0,2020-11,43168.0,Transformador,ABB,Y200,3385.0,8754
7605,156,2020-11-12 20:00:00,Correctivo,7024.09,4,Planta Sur,12,7787,57.4,4.91,37212.0,2020-11,32628.0,Compresor,Schneider,Y200,1568.0,6806
7606,310,2020-11-12 21:00:00,Correctivo,194.69,22,Planta Este,16,7648,133.58,4.89,23834.0,2020-11,45482.0,Transformador,GE,Z300,4980.0,6407
7607,239,2020-11-12 22:00:00,Correctivo,6299.73,23,Planta Norte,9,7705,86.54,3.83,59544.0,2020-11,69787.5,Transformador,ABB,X100,4866.0,1823
7608,342,2020-11-12 23:00:00,Correctivo,531.69,47,Planta Oeste,13,7578,105.21,3.41,75070.0,2020-11,51157.66666666666,Motor,GE,M400,4223.0,1741
7609,70,2020-11-13 00:00:00,Preventivo,2126.06,18,Planta Oeste,9,7831,92.88,2.02,14923.0,2020-11,14923.0,Compresor,Schneider,Z300,4078.0,4324
7610,419,2020-11-13 01:00:00,Correctivo,309.16,35,Planta Este,8,8246,94.27,1.13,3092.0,2020-12,40741.333333333336,Motor,Siemens,Y200,2089.0,8444
7611,3,2020-11-13 02:00:00,Correctivo,6473.25,13,Planta Sur,7,7810,105.0,0.17,43699.0,2020-11,43699.0,Compresor,ABB,Z300,4526.0,5238
7612,465,2020-11-13 03:00:00,Preventivo,1550.87,36,Planta Sur,7,7516,91.28,0.21,24368.0,2020-11,46562.0,Motor,GE,Z300,7938.125,9518
7613,140,2020-11-13 04:00:00,Correctivo,6439.84,3,Planta Norte,7,7664,61.32,1.02,19623.0,2020-11,19623.0,Compresor,Siemens,Y200,1329.0,4014
7614,83,2020-11-13 05:00:00,Correctivo,8588.42,43,Planta Norte,13,7782,85.71,1.95,56602.0,2020-11,56602.0,Compresor,Schneider,Z300,506.0,9555
7615,424,2020-11-13 06:00:00,Correctivo,6550.91,29,Planta Norte,11,7594,51.03,0.79,74312.0,2020-11,61829.0,Motor,GE,Y200,1380.0,4385
7616,304,2020-11-13 07:00:00,Preventivo,9235.76,47,Planta Este,9,7478,63.03,2.81,46362.0,2020-11,55260.333333333336,Transformador,Siemens,Z300,976.0,7790
7617,392,2020-11-13 08:00:00,Correctivo,9962.82,3,Planta Norte,16,7784,147.95,0.24,73997.0,2020-11,73997.0,Transformador,GE,Y200,1307.0,9099
7618,436,2020-11-13 09:00:00,Preventivo,5570.59,3,Planta Oeste,6,7045,124.72,4.93,56511.0,2020-10,62714.66666666666,Generador,Siemens,Y200,7938.125,547
7619,450,2020-11-13 10:00:00,Preventivo,6853.03,34,Planta Oeste,12,7508,97.02,2.59,18845.0,2020-11,18845.0,Compresor,GE,Y200,1730.0,6823
7620,260,2020-11-13 11:00:00,Preventivo,522.69,21,Planta Este,7,7757,52.68,2.04,87762.0,2020-11,84619.0,Generador,ABB,X100,453.0,1909
7621,426,2020-11-13 12:00:00,Correctivo,3431.32,9,Planta Este,7,7651,146.08,2.16,16239.0,2020-11,24479.33333333333,Generador,Schneider,Z300,2294.0,5147
7622,151,2020-11-13 13:00:00,Preventivo,1898.32,2,Planta Oeste,7,7519,131.74,1.25,47453.0,2020-11,28460.5,Motor,ABB,Y200,4152.0,3183
7623,221,2020-11-13 14:00:00,Correctivo,8344.26,36,Planta Este,13,7071,131.39,3.38,20957.0,2020-10,37576.66666666666,Transformador,GE,X100,4406.0,1237
7624,132,2020-11-13 15:00:00,Preventivo,6824.28,18,Planta Oeste,9,7946,89.46,2.56,71027.0,2020-11,71027.0,Motor,ABB,X100,4940.0,2463
7625,312,2020-11-13 16:00:00,Correctivo,9446.32,26,Planta Este,14,7282,63.28,4.08,20039.0,2020-10,39481.66666666666,Generador,ABB,X100,4856.0,4327
7626,169,2020-11-13 17:00:00,Correctivo,8187.09,29,Planta Este,3,8152,144.75,0.14,11896.0,2020-12,6738.5,Compresor,ABB,Z300,233.0,3890
7627,300,2020-11-13 18:00:00,Correctivo,8806.43,33,Planta Sur,11,7363,54.44,1.8,62919.0,2020-11,62919.0,Generador,GE,X100,2669.0,7561
7628,223,2020-11-13 19:00:00,Preventivo,9902.67,37,Planta Oeste,6,7837,130.17,0.87,80395.0,2020-11,86011.5,Compresor,Siemens,M400,1112.0,3775
7629,209,2020-11-13 20:00:00,Correctivo,9635.63,41,Planta Oeste,14,7774,69.54,4.62,79210.0,2020-11,82500.5,Generador,Schneider,M400,2372.0,5027
7630,393,2020-11-13 21:00:00,Correctivo,5444.39,1,Planta Sur,13,7240,119.07,0.53,70578.0,2020-10,40526.5,Compresor,ABB,X100,2157.0,9328
7631,415,2020-11-13 22:00:00,Preventivo,6909.07,3,Planta Este,11,7857,122.23,1.13,97118.0,2020-11,97118.0,Motor,Schneider,Y200,2000.0,7703
7632,111,2020-11-13 23:00:00,Preventivo,8065.16,30,Planta Este,12,7290,51.94,2.43,32429.0,2020-10,32429.0,Generador,Siemens,Y200,1596.0,5657
7633,362,2020-11-14 00:00:00,Correctivo,2557.54,21,Planta Oeste,8,7863,60.23,3.34,51109.0,2020-11,26067.0,Transformador,GE,X100,4333.0,3246
7634,133,2020-11-14 01:00:00,Preventivo,204.2,23,Planta Norte,6,7322,85.87,3.65,9143.0,2020-11,9143.0,Generador,GE,Y200,347.0,8833
7635,226,2020-11-14 02:00:00,Correctivo,5348.22,37,Planta Sur,11,7634,65.17,1.6,60344.0,2020-11,69783.0,Compresor,GE,X100,605.0,3503
7636,91,2020-11-14 03:00:00,Correctivo,1994.65,31,Planta Este,15,8095,142.13,4.34,80007.0,2020-12,58867.0,Transformador,Schneider,X100,1197.0,5917
7637,269,2020-11-14 04:00:00,Correctivo,9740.15,42,Planta Sur,12,7716,148.36,2.53,19051.0,2020-11,18578.0,Compresor,ABB,Y200,-100.0,3636
7638,232,2020-11-14 05:00:00,Preventivo,7396.55,27,Planta Oeste,14,7510,97.71,4.38,57399.0,2020-11,57399.0,Compresor,Siemens,Z300,2576.0,5610
7639,154,2020-11-14 06:00:00,Preventivo,9152.24,4,Planta Este,9,7162,96.97,2.4,93986.0,2020-10,93986.0,Motor,Schneider,Z300,2355.0,6278
7640,3,2020-11-14 07:00:00,Preventivo,8144.63,1,Planta Este,7,7810,105.0,0.17,43699.0,2020-11,43699.0,Compresor,ABB,Z300,4526.0,5238
7641,137,2020-11-14 08:00:00,Correctivo,7128.78,41,Planta Este,11,6653,119.77,0.16,31097.0,2020-10,31097.0,Generador,ABB,M400,4781.0,8772
7642,344,2020-11-14 09:00:00,Preventivo,9362.63,33,Planta Oeste,4,7544,91.04,1.31,60462.0,2020-11,60462.0,Generador,Schneider,Z300,-100.0,6729
7643,213,2020-11-14 10:00:00,Preventivo,1274.24,39,Planta Oeste,9,7768,54.81,4.91,24512.0,2020-11,33775.666666666664,Generador,GE,Z300,623.0,800
7644,29,2020-11-14 11:00:00,Preventivo,7509.61,6,Planta Sur,9,7305,103.35,2.39,52979.0,2020-10,74643.0,Transformador,GE,X100,91.0,7812
7645,452,2020-11-14 12:00:00,Correctivo,7453.57,5,Planta Norte,14,7636,92.85,4.59,12148.0,2020-11,40634.0,Compresor,Siemens,Z300,4203.0,6829
7646,139,2020-11-14 13:00:00,Preventivo,2176.29,42,Planta Norte,7,7580,69.8,4.26,30706.0,2020-11,30706.0,Compresor,Siemens,Y200,2683.0,2185
7647,497,2020-11-14 14:00:00,Preventivo,251.59,6,Planta Oeste,13,8283,57.72,0.68,15671.0,2020-12,15671.0,Compresor,GE,M400,3296.0,8256
7648,226,2020-11-14 15:00:00,Preventivo,5288.95,9,Planta Este,11,7634,65.17,1.6,60344.0,2020-11,69783.0,Compresor,GE,X100,605.0,3503
7649,410,2020-11-14 16:00:00,Correctivo,2310.17,46,Planta Este,12,7635,137.57,1.18,19629.0,2020-11,19629.0,Compresor,Siemens,Y200,4265.0,5663
7650,291,2020-11-14 17:00:00,Correctivo,6449.02,20,Planta Sur,12,7708,122.02,0.85,78042.0,2020-11,78042.0,Compresor,Schneider,X100,685.0,940
7651,38,2020-11-14 18:00:00,Preventivo,4713.11,6,Planta Norte,5,7596,67.06,1.68,1750.0,2020-11,51779.4,Motor,Schneider,X100,7938.125,3190
7652,56,2020-11-14 19:00:00,Correctivo,5357.82,22,Planta Este,11,7637,105.12,0.99,51292.0,2020-11,51292.0,Motor,Siemens,Z300,3066.0,3578
7653,289,2020-11-14 20:00:00,Preventivo,6155.15,13,Planta Oeste,6,7449,55.26,1.04,99519.0,2020-11,88743.0,Compresor,GE,X100,3217.0,7013
7654,220,2020-11-14 21:00:00,Correctivo,2356.77,25,Planta Oeste,12,8481,131.6,1.37,35901.0,2020-12,35901.0,Compresor,ABB,Z300,4546.0,2061
7655,137,2020-11-14 22:00:00,Correctivo,5501.88,2,Planta Sur,11,6653,119.77,0.16,31097.0,2020-10,31097.0,Generador,ABB,M400,4781.0,8772
7656,226,2020-11-14 23:00:00,Preventivo,8260.42,35,Planta Oeste,11,7634,65.17,1.6,60344.0,2020-11,69783.0,Compresor,GE,X100,605.0,3503
7657,485,2020-11-15 00:00:00,Correctivo,9571.89,42,Planta Norte,13,7243,51.78,0.65,99689.0,2020-10,63899.0,Motor,ABB,M400,4074.0,7154
7658,157,2020-11-15 01:00:00,Correctivo,9897.03,40,Planta Oeste,15,7748,70.86,3.43,25656.0,2020-11,33440.0,Motor,Schneider,M400,4523.0,3637
7659,85,2020-11-15 02:00:00,Preventivo,1163.53,33,Planta Oeste,5,7859,107.04,2.75,4326.0,2020-11,4326.0,Motor,GE,X100,3062.0,3315
7660,373,2020-11-15 03:00:00,Correctivo,6349.42,9,Planta Oeste,15,7697,100.62,4.51,21707.0,2020-11,21707.0,Compresor,ABB,M400,2074.0,6712
7661,270,2020-11-15 04:00:00,Correctivo,7374.44,17,Planta Oeste,5,7506,79.7,1.76,15707.0,2020-11,15707.0,Generador,Schneider,X100,2825.0,1283
7662,343,2020-11-15 05:00:00,Correctivo,1729.92,38,Planta Sur,13,7572,129.45,3.26,66333.0,2020-11,66333.0,Motor,Schneider,M400,711.0,7136
7663,470,2020-11-15 06:00:00,Preventivo,4793.05,30,Planta Este,10,7619,85.45,2.76,50186.0,2020-11,33116.5,Motor,Schneider,Y200,2570.0,6128
7664,131,2020-11-15 07:00:00,Preventivo,668.53,6,Planta Oeste,10,7850,125.45,0.61,97588.0,2020-11,97588.0,Motor,Schneider,M400,3935.0,6293
7665,230,2020-11-15 08:00:00,Preventivo,8454.91,41,Planta Sur,6,7931,126.01,1.47,54675.0,2020-11,54675.0,Motor,ABB,Z300,4247.0,1751
7666,330,2020-11-15 09:00:00,Preventivo,7705.87,28,Planta Oeste,12,7780,129.01,3.8,65190.0,2020-11,65190.0,Transformador,Siemens,X100,1626.0,4523
7667,480,2020-11-15 10:00:00,Correctivo,9658.17,2,Planta Este,10,7178,86.41,1.54,63244.0,2020-10,70967.25,Motor,GE,Y200,1931.0,535
7668,198,2020-11-15 11:00:00,Preventivo,483.23,24,Planta Norte,10,8167,125.54,4.89,76501.0,2020-12,56103.0,Motor,Siemens,X100,946.0,6127
7669,275,2020-11-15 12:00:00,Correctivo,6184.79,36,Planta Sur,9,6614,78.84,2.73,77604.0,2020-10,77604.0,Generador,ABB,X100,4676.0,1846
7670,123,2020-11-15 13:00:00,Correctivo,8903.27,28,Planta Oeste,9,7878,130.47,1.09,36035.0,2020-11,40840.5,Generador,ABB,X100,3565.0,7238
7671,15,2020-11-15 14:00:00,Preventivo,4282.4,16,Planta Sur,6,7491,68.21,1.67,72664.0,2020-11,78254.5,Generador,ABB,M400,825.0,7850
7672,198,2020-11-15 15:00:00,Correctivo,792.22,15,Planta Norte,10,8167,125.54,4.89,76501.0,2020-12,56103.0,Motor,Siemens,X100,946.0,6127
7673,198,2020-11-15 16:00:00,Preventivo,8192.77,26,Planta Norte,10,8167,125.54,4.89,76501.0,2020-12,56103.0,Motor,Siemens,X100,946.0,6127
7674,353,2020-11-15 17:00:00,Preventivo,9375.1,25,Planta Este,13,7842,92.42,4.95,16141.0,2020-11,16141.0,Generador,ABB,Y200,2152.0,6467
7675,285,2020-11-15 18:00:00,Correctivo,5255.6,47,Planta Este,12,7059,144.1,4.24,33024.0,2020-10,33024.0,Compresor,Siemens,Y200,756.0,8274
7676,159,2020-11-15 19:00:00,Correctivo,3157.02,15,Planta Este,10,7701,77.76,0.54,29305.0,2020-11,41547.333333333336,Compresor,Siemens,Y200,521.0,7978
7677,446,2020-11-15 20:00:00,Preventivo,8963.85,5,Planta Norte,5,7326,101.69,1.75,22741.0,2020-11,22741.0,Compresor,Siemens,Z300,1095.0,1793
7678,495,2020-11-15 21:00:00,Preventivo,2563.33,27,Planta Norte,8,7789,102.44,3.89,79412.0,2020-11,79412.0,Motor,Schneider,Z300,3933.0,7775
7679,413,2020-11-15 22:00:00,Correctivo,5663.3,27,Planta Este,8,7918,53.74,1.93,71604.0,2020-11,71604.0,Compresor,GE,Y200,4531.0,7957
7680,486,2020-11-15 23:00:00,Correctivo,181.58,42,Planta Oeste,14,7758,100.1,2.34,77728.0,2020-11,77728.0,Transformador,Siemens,Z300,1106.0,1460
7681,447,2020-11-16 00:00:00,Correctivo,2669.24,41,Planta Norte,9,7740,99.72,2.16,18075.0,2020-11,18075.0,Transformador,Schneider,Z300,3504.0,7189
7682,247,2020-11-16 01:00:00,Correctivo,7761.59,20,Planta Este,11,7497,130.16,4.63,46001.0,2020-11,46001.0,Motor,ABB,Z300,2601.0,8640
7683,336,2020-11-16 02:00:00,Preventivo,9454.07,18,Planta Este,8,7736,137.08,4.39,97728.0,2020-11,78812.75,Motor,Siemens,Y200,4978.0,7984
7684,277,2020-11-16 03:00:00,Preventivo,8796.49,12,Planta Este,16,7428,79.32,0.33,78713.0,2020-11,78713.0,Transformador,Siemens,Z300,1396.0,8560
7685,300,2020-11-16 04:00:00,Correctivo,9546.19,3,Planta Sur,11,7363,54.44,1.8,62919.0,2020-11,62919.0,Generador,GE,X100,2669.0,7561
7686,448,2020-11-16 05:00:00,Correctivo,6094.77,44,Planta Oeste,13,7682,86.9,0.65,83255.0,2020-11,83255.0,Generador,Siemens,X100,3877.0,7529
7687,234,2020-11-16 06:00:00,Correctivo,1987.82,17,Planta Sur,14,7066,110.69,2.32,17829.0,2020-10,17829.0,Generador,Schneider,X100,1526.0,6835
7688,483,2020-11-16 07:00:00,Preventivo,1220.84,1,Planta Oeste,10,7763,58.6,3.03,34988.0,2020-11,40305.66666666666,Compresor,GE,M400,3598.0,8062
7689,12,2020-11-16 08:00:00,Correctivo,3781.66,45,Planta Este,11,7549,56.21,2.01,29926.0,2020-11,37244.0,Motor,Siemens,Z300,4733.0,3301
7690,43,2020-11-16 09:00:00,Preventivo,7564.8,23,Planta Norte,10,7466,78.82,3.38,10028.0,2020-11,10028.0,Motor,GE,X100,780.0,5264
7691,367,2020-11-16 10:00:00,Correctivo,1114.25,15,Planta Oeste,6,7529,99.95,1.47,91249.0,2020-11,91249.0,Compresor,Siemens,Z300,3893.0,4231
7692,76,2020-11-16 11:00:00,Correctivo,9755.21,13,Planta Norte,11,7728,61.52,1.25,73052.0,2020-11,50748.66666666666,Compresor,Schneider,Z300,3453.0,1807
7693,175,2020-11-16 12:00:00,Preventivo,598.22,30,Planta Sur,10,7704,132.86,3.68,51187.0,2020-11,41333.0,Motor,GE,Z300,3261.0,3846
7694,31,2020-11-16 13:00:00,Correctivo,3175.45,41,Planta Sur,9,8022,103.74,4.18,57694.0,2020-11,45055.5,Generador,Schneider,M400,3148.0,4496
7695,296,2020-11-16 14:00:00,Correctivo,7957.01,3,Planta Norte,8,7762,101.37,2.16,81465.0,2020-11,86240.0,Compresor,Schneider,X100,1192.0,6299
7696,493,2020-11-16 15:00:00,Preventivo,834.85,15,Planta Sur,10,7677,130.29,3.92,70691.0,2020-11,32156.0,Generador,Siemens,X100,953.0,3630
7697,183,2020-11-16 16:00:00,Correctivo,4054.26,27,Planta Este,14,7898,62.06,3.5,85025.0,2020-11,54885.5,Compresor,ABB,Y200,1426.0,6849
7698,411,2020-11-16 17:00:00,Correctivo,8267.04,26,Planta Norte,12,7442,144.31,2.14,48253.0,2020-11,48253.0,Transformador,Siemens,Y200,613.0,3036
7699,130,2020-11-16 18:00:00,Preventivo,3651.15,14,Planta Sur,17,7743,89.17,1.12,70281.0,2020-11,63953.0,Compresor,Schneider,Y200,633.0,7585
7700,208,2020-11-16 19:00:00,Correctivo,5011.93,20,Planta Este,11,7724,97.31,3.82,40878.0,2020-11,53416.5,Transformador,GE,Y200,1795.0,6837
7701,185,2020-11-16 20:00:00,Correctivo,2311.7,32,Planta Este,12,6774,97.27,1.07,42771.0,2020-10,42771.0,Compresor,Schneider,Z300,215.0,3803
7702,444,2020-11-16 21:00:00,Correctivo,9194.22,43,Planta Sur,6,7667,121.64,0.4,31633.0,2020-11,34134.333333333336,Compresor,Siemens,X100,7938.125,6451
7703,223,2020-11-16 22:00:00,Correctivo,204.31,23,Planta Oeste,6,7837,130.17,0.87,80395.0,2020-11,86011.5,Compresor,Siemens,M400,1112.0,3775
7704,90,2020-11-16 23:00:00,Correctivo,9021.88,27,Planta Norte,14,7603,134.6,2.34,71488.0,2020-11,52973.0,Transformador,Schneider,Z300,907.0,5243
7705,290,2020-11-17 00:00:00,Preventivo,7533.68,19,Planta Oeste,7,7670,109.54,2.04,76275.0,2020-11,69983.0,Generador,ABB,Y200,943.0,7124
7706,373,2020-11-17 01:00:00,Preventivo,7210.93,29,Planta Oeste,15,7697,100.62,4.51,21707.0,2020-11,21707.0,Compresor,ABB,M400,2074.0,6712
7707,377,2020-11-17 02:00:00,Preventivo,6911.97,17,Planta Sur,8,7691,126.98,2.19,25400.0,2020-11,51803.0,Generador,Schneider,Z300,2106.0,3763
7708,348,2020-11-17 03:00:00,Correctivo,2238.94,24,Planta Oeste,10,7733,135.14,3.57,76866.0,2020-11,76866.0,Motor,ABB,M400,1460.0,5716
7709,217,2020-11-17 04:00:00,Preventivo,9597.05,32,Planta Norte,12,6369,129.54,0.33,10199.0,2020-09,10199.0,Compresor,ABB,Y200,4783.0,5133
7710,233,2020-11-17 05:00:00,Correctivo,1396.71,44,Planta Sur,15,6185,95.17,4.47,41562.0,2020-09,49739.5,Transformador,ABB,Z300,3373.0,4580
7711,207,2020-11-17 06:00:00,Correctivo,3342.19,10,Planta Oeste,12,7720,117.66,1.63,76056.0,2020-11,58524.5,Motor,GE,X100,182.0,904
7712,376,2020-11-17 07:00:00,Preventivo,9977.7,7,Planta Sur,7,8083,88.92,3.03,81617.0,2020-12,81617.0,Transformador,Siemens,M400,899.0,3355
7713,277,2020-11-17 08:00:00,Correctivo,2097.44,33,Planta Oeste,16,7428,79.32,0.33,78713.0,2020-11,78713.0,Transformador,Siemens,Z300,1396.0,8560
7714,148,2020-11-17 09:00:00,Preventivo,3639.58,29,Planta Oeste,11,8353,136.66,4.19,5516.0,2020-12,7027.0,Generador,Siemens,M400,2931.0,509
7715,425,2020-11-17 10:00:00,Correctivo,6015.17,21,Planta Sur,4,7666,94.63,1.68,97107.0,2020-11,48258.0,Transformador,GE,Y200,2892.0,2130
7716,412,2020-11-17 11:00:00,Correctivo,8204.63,33,Planta Este,10,7893,121.95,3.97,51512.0,2020-11,51512.0,Transformador,Siemens,Y200,7938.125,1947
7717,326,2020-11-17 12:00:00,Correctivo,4502.25,21,Planta Oeste,9,7672,147.31,4.65,22606.0,2020-11,15294.5,Compresor,ABB,Z300,1337.0,5831
7718,473,2020-11-17 13:00:00,Preventivo,7142.91,15,Planta Sur,10,7230,122.17,4.16,81173.0,2020-10,70170.5,Generador,Siemens,Z300,1796.0,5181
7719,97,2020-11-17 14:00:00,Correctivo,4627.34,7,Planta Oeste,8,6147,70.02,1.77,94504.0,2020-09,94504.0,Generador,GE,Y200,3869.0,5153
7720,167,2020-11-17 15:00:00,Preventivo,3631.09,3,Planta Oeste,10,7926,88.63,4.5,58527.0,2020-11,60904.5,Transformador,ABB,Z300,-100.0,9737
7721,463,2020-11-17 16:00:00,Preventivo,5898.43,27,Planta Norte,6,8038,103.91,4.0,70161.0,2020-11,70161.0,Compresor,Schneider,X100,329.0,3339
7722,140,2020-11-17 17:00:00,Correctivo,1670.49,47,Planta Norte,7,7664,61.32,1.02,19623.0,2020-11,19623.0,Compresor,Siemens,Y200,1329.0,4014
7723,279,2020-11-17 18:00:00,Correctivo,5160.47,36,Planta Oeste,11,7967,99.58,0.55,41853.0,2020-11,41853.0,Compresor,GE,X100,2034.0,2128
7724,248,2020-11-17 19:00:00,Preventivo,3916.66,19,Planta Este,10,7749,104.19,3.36,26572.0,2020-11,22202.0,Motor,Schneider,M400,517.0,2802
7725,249,2020-11-17 20:00:00,Preventivo,3931.19,38,Planta Este,4,7813,143.02,1.66,22538.0,2020-11,50386.0,Compresor,Siemens,Z300,3991.0,9920
7726,275,2020-11-17 21:00:00,Correctivo,8633.74,25,Planta Oeste,9,6614,78.84,2.73,77604.0,2020-10,77604.0,Generador,ABB,X100,4676.0,1846
7727,425,2020-11-17 22:00:00,Correctivo,3818.59,43,Planta Oeste,4,7770,63.8,4.4,36872.0,2020-11,48258.0,Transformador,GE,Y200,2892.0,2130
7728,118,2020-11-17 23:00:00,Preventivo,3568.02,24,Planta Norte,12,7904,67.64,2.5,8400.0,2020-11,8400.0,Transformador,Siemens,M400,1700.0,587
7729,401,2020-11-18 00:00:00,Correctivo,9854.67,40,Planta Este,10,7812,65.44,3.86,84921.0,2020-11,59998.66666666666,Motor,Schneider,M400,532.0,601
7730,430,2020-11-18 01:00:00,Preventivo,387.49,35,Planta Norte,11,7968,95.81,1.62,75350.0,2020-11,75350.0,Compresor,Siemens,Z300,3902.0,9335
7731,349,2020-11-18 02:00:00,Preventivo,558.18,29,Planta Oeste,10,7041,144.41,2.62,40066.0,2020-10,50436.333333333336,Compresor,ABB,Z300,1328.0,7713
7732,196,2020-11-18 03:00:00,Correctivo,4374.8,8,Planta Norte,13,7676,141.82,2.86,23900.0,2020-11,26552.0,Transformador,GE,Y200,3710.0,6636
7733,51,2020-11-18 04:00:00,Preventivo,1570.7,9,Planta Norte,10,7604,121.72,3.76,75595.0,2020-11,53165.0,Generador,GE,X100,2157.0,3183
7734,116,2020-11-18 05:00:00,Preventivo,8801.03,39,Planta Norte,9,7960,96.38,4.26,83058.0,2020-11,85979.0,Generador,ABB,Y200,731.0,3490
7735,409,2020-11-18 06:00:00,Preventivo,3508.85,37,Planta Oeste,7,7075,115.21,1.86,91685.0,2020-10,64333.5,Compresor,Siemens,Y200,1251.0,7645
7736,419,2020-11-18 07:00:00,Correctivo,3510.56,38,Planta Oeste,8,8246,94.27,1.13,3092.0,2020-12,40741.333333333336,Motor,Siemens,Y200,2089.0,8444
7737,404,2020-11-18 08:00:00,Preventivo,9381.52,46,Planta Norte,13,7816,85.39,0.95,31218.0,2020-11,31218.0,Generador,Siemens,M400,2390.0,4658
7738,390,2020-11-18 09:00:00,Correctivo,2736.05,25,Planta Oeste,14,7224,101.13,2.53,95134.0,2020-10,89029.5,Transformador,Siemens,X100,244.0,6357
7739,452,2020-11-18 10:00:00,Correctivo,8428.71,23,Planta Oeste,14,7636,92.85,4.59,12148.0,2020-11,40634.0,Compresor,Siemens,Z300,4203.0,6829
7740,459,2020-11-18 11:00:00,Correctivo,7995.23,30,Planta Norte,10,7876,108.67,2.4,68527.0,2020-11,68527.0,Compresor,ABB,Z300,3352.0,7649
7741,241,2020-11-18 12:00:00,Correctivo,5001.14,33,Planta Oeste,9,7976,54.89,1.78,70501.0,2020-11,70501.0,Compresor,GE,Z300,621.0,3529
7742,24,2020-11-18 13:00:00,Correctivo,7859.65,28,Planta Norte,12,7674,126.49,0.12,88026.0,2020-11,82001.0,Transformador,GE,Z300,4482.0,6699
7743,296,2020-11-18 14:00:00,Preventivo,9094.93,28,Planta Sur,8,7762,101.37,2.16,81465.0,2020-11,86240.0,Compresor,Schneider,X100,1192.0,6299
7744,359,2020-11-18 15:00:00,Correctivo,8168.92,12,Planta Este,11,7486,148.6,2.91,6964.0,2020-11,22577.5,Generador,Siemens,Y200,1294.0,7995
7745,421,2020-11-18 16:00:00,Correctivo,2324.94,36,Planta Sur,3,8019,88.17,2.98,35788.0,2020-11,35788.0,Generador,GE,Y200,1255.0,5509
7746,199,2020-11-18 17:00:00,Correctivo,7293.51,34,Planta Este,11,7614,112.08,1.68,47787.0,2020-11,74219.66666666667,Motor,ABB,Y200,742.0,4856
7747,371,2020-11-18 18:00:00,Correctivo,4174.26,17,Planta Sur,9,7482,132.57,2.29,84363.0,2020-11,84363.0,Motor,ABB,M400,187.0,9954
7748,277,2020-11-18 19:00:00,Correctivo,1283.7,41,Planta Norte,16,7428,79.32,0.33,78713.0,2020-11,78713.0,Transformador,Siemens,Z300,1396.0,8560
7749,492,2020-11-18 20:00:00,Correctivo,6766.15,5,Planta Norte,7,7952,88.48,0.71,87442.0,2020-11,87442.0,Compresor,Schneider,X100,4990.0,4462
7750,424,2020-11-18 21:00:00,Preventivo,3094.51,33,Planta Oeste,11,7594,51.03,0.79,74312.0,2020-11,61829.0,Motor,GE,Y200,1380.0,4385
7751,172,2020-11-18 22:00:00,Preventivo,4594.9,1,Planta Este,15,8257,102.52,3.14,56807.0,2020-12,56807.0,Compresor,GE,M400,4929.0,5941
7752,216,2020-11-18 23:00:00,Preventivo,1722.14,5,Planta Este,12,7434,111.4,3.04,27030.0,2020-11,27030.0,Transformador,Schneider,Y200,2232.0,2417
7753,132,2020-11-19 00:00:00,Preventivo,6456.12,15,Planta Sur,9,7946,89.46,2.56,71027.0,2020-11,71027.0,Motor,ABB,X100,4940.0,2463
